PathId,OrderNumber,FromNode,ToNode,Length,AB_Wh,BA_Wh
703,9,58,67,15173,15173,15173
703,10,67,76,20793,20793,20793
703,11,76,88,15773,15773,15773
703,12,88,109,37591,37591,37591
703,13,109,108,8626,8626,8626
703,14,108,107,5088,5088,5088
704,1,27,211,53007,53007,53007
704,2,211,210,3345,3345,3345
704,3,210,151,75436,75436,75436
704,4,151,201,13001,13001,13001
704,5,201,200,1560,1560,1560
704,6,200,146,9540,9540,9540
704,7,146,197,3302,3302,3302
704,8,197,58,6424,6424,6424
704,9,58,67,15173,15173,15173
704,10,67,76,20793,20793,20793
704,11,76,88,15773,15773,15773
704,12,88,109,37591,37591,37591
705,1,27,211,53007,53007,53007
705,2,211,210,3345,3345,3345
705,3,210,151,75436,75436,75436
705,4,151,201,13001,13001,13001
705,5,201,199,7367,7367,7367
705,6,199,194,135,135,135
705,7,194,193,2731,2731,2731
705,8,193,192,4157,4157,4157
705,9,192,187,10053,10053,10053
705,10,187,182,2034,2034,2034
705,11,182,198,4315,4315,4315
705,12,198,181,5013,5013,5013
705,13,181,172,19792,19792,19792
705,14,172,174,6041,6041,6041
705,15,174,162,26069,26069,26069
705,16,162,163,5196,5196,5196
705,17,163,116,1610,1610,1610
705,18,116,160,38887,38887,38887
705,19,160,161,4517,4517,4517
705,20,161,119,16199,16199,16199
705,21,119,120,29870,29870,29870
705,22,120,4,14295,14295,14295
705,23,4,110,27845,27845,27845
706,1,27,211,53007,53007,53007
706,2,211,210,3345,3345,3345
706,3,210,151,75436,75436,75436
706,4,151,201,13001,13001,13001
706,5,201,199,7367,7367,7367
706,6,199,194,135,135,135
706,7,194,193,2731,2731,2731
706,8,193,192,4157,4157,4157
706,9,192,187,10053,10053,10053
706,10,187,182,2034,2034,2034
706,11,182,198,4315,4315,4315
706,12,198,181,5013,5013,5013
706,13,181,172,19792,19792,19792
706,14,172,174,6041,6041,6041
706,15,174,162,26069,26069,26069
706,16,162,163,5196,5196,5196
706,17,163,116,1610,1610,1610
706,18,116,117,27372,27372,27372
707,1,27,211,53007,53007,53007
707,2,211,210,3345,3345,3345
707,3,210,151,75436,75436,75436
707,4,151,201,13001,13001,13001
707,5,201,199,7367,7367,7367
707,6,199,194,135,135,135
707,7,194,193,2731,2731,2731
707,8,193,192,4157,4157,4157
707,9,192,187,10053,10053,10053
707,10,187,182,2034,2034,2034
707,11,182,198,4315,4315,4315
707,12,198,181,5013,5013,5013
707,13,181,172,19792,19792,19792
707,14,172,174,6041,6041,6041
707,15,174,162,26069,26069,26069
707,16,162,163,5196,5196,5196
707,17,163,116,1610,1610,1610
707,18,116,160,38887,38887,38887
707,19,160,154,48527,48527,48527
707,20,154,155,7768,7768,7768
707,21,155,118,7736,7736,7736
708,1,27,211,53007,53007,53007
708,2,211,210,3345,3345,3345
708,3,210,151,75436,75436,75436
708,4,151,201,13001,13001,13001
708,5,201,199,7367,7367,7367
708,6,199,194,135,135,135
708,7,194,193,2731,2731,2731
708,8,193,192,4157,4157,4157
708,9,192,184,6595,6595,6595
708,10,184,183,3363,3363,3363
708,11,183,170,14646,14646,14646
708,12,170,171,3185,3185,3185
708,13,171,166,14334,14334,14334
708,14,166,167,2558,2558,2558
708,15,167,164,300,300,300
708,16,164,139,22779,22779,22779
708,17,139,140,20966,20966,20966
708,18,140,93,817,817,817
708,19,93,132,11930,11930,11930
708,20,132,133,9099,9099,9099
708,21,133,128,16322,16322,16322
708,22,128,299,9346,9346,9346
708,23,299,143,13844,13844,13844
708,24,143,144,11534,11534,11534
708,25,144,130,9162,9162,9162
708,26,130,124,10676,10676,10676
709,1,27,211,53007,53007,53007
709,2,211,210,3345,3345,3345
709,3,210,151,75436,75436,75436
709,4,151,201,13001,13001,13001
709,5,201,199,7367,7367,7367
709,6,199,194,135,135,135
709,7,194,193,2731,2731,2731
709,8,193,192,4157,4157,4157
709,9,192,187,10053,10053,10053
709,10,187,182,2034,2034,2034
709,11,182,145,18142,18142,18142
710,1,27,211,53007,53007,53007
710,2,211,210,3345,3345,3345
710,3,210,151,75436,75436,75436
710,4,151,201,13001,13001,13001
710,5,201,199,7367,7367,7367
710,6,199,194,135,135,135
710,7,194,193,2731,2731,2731
710,8,193,192,4157,4157,4157
710,9,192,187,10053,10053,10053
710,10,187,182,2034,2034,2034
710,11,182,198,4315,4315,4315
710,12,198,181,5013,5013,5013
710,13,181,172,19792,19792,19792
710,14,172,174,6041,6041,6041
710,15,174,162,26069,26069,26069
710,16,162,163,5196,5196,5196
710,17,163,116,1610,1610,1610
710,18,116,160,38887,38887,38887
710,19,160,154,48527,48527,48527
710,20,154,155,7768,7768,7768
710,21,155,147,39549,39549,39549
711,1,27,77,2891,2891,2891
711,2,77,219,46779,46779,46779
711,3,219,217,1405,1405,1405
711,4,217,153,28935,28935,28935
711,5,153,149,54334,54334,54334
712,1,27,77,2891,2891,2891
712,2,77,219,46779,46779,46779
712,3,219,217,1405,1405,1405
712,4,217,153,28935,28935,28935
713,1,27,211,53007,53007,53007
713,2,211,210,3345,3345,3345
713,3,210,151,75436,75436,75436
713,4,151,201,13001,13001,13001
713,5,201,199,7367,7367,7367
713,6,199,194,135,135,135
713,7,194,193,2731,2731,2731
713,8,193,192,4157,4157,4157
713,9,192,187,10053,10053,10053
713,10,187,182,2034,2034,2034
713,11,182,198,4315,4315,4315
713,12,198,181,5013,5013,5013
713,13,181,172,19792,19792,19792
713,14,172,174,6041,6041,6041
713,15,174,162,26069,26069,26069
713,16,162,163,5196,5196,5196
713,17,163,116,1610,1610,1610
713,18,116,160,38887,38887,38887
713,19,160,159,34332,34332,34332
713,20,159,158,844,844,844
714,1,27,211,53007,53007,53007
714,2,211,210,3345,3345,3345
714,3,210,151,75436,75436,75436
714,4,151,201,13001,13001,13001
714,5,201,199,7367,7367,7367
714,6,199,194,135,135,135
714,7,194,193,2731,2731,2731
714,8,193,192,4157,4157,4157
714,9,192,187,10053,10053,10053
714,10,187,182,2034,2034,2034
714,11,182,198,4315,4315,4315
714,12,198,181,5013,5013,5013
714,13,181,172,19792,19792,19792
714,14,172,174,6041,6041,6041
714,15,174,162,26069,26069,26069
714,16,162,163,5196,5196,5196
714,17,163,116,1610,1610,1610
714,18,116,160,38887,38887,38887
714,19,160,161,4517,4517,4517
715,1,27,211,53007,53007,53007
715,2,211,210,3345,3345,3345
715,3,210,151,75436,75436,75436
715,4,151,201,13001,13001,13001
715,5,201,199,7367,7367,7367
715,6,199,194,135,135,135
715,7,194,193,2731,2731,2731
715,8,193,192,4157,4157,4157
715,9,192,187,10053,10053,10053
715,10,187,182,2034,2034,2034
715,11,182,198,4315,4315,4315
715,12,198,181,5013,5013,5013
715,13,181,172,19792,19792,19792
715,14,172,174,6041,6041,6041
715,15,174,162,26069,26069,26069
716,1,27,211,53007,53007,53007
716,2,211,210,3345,3345,3345
716,3,210,151,75436,75436,75436
716,4,151,201,13001,13001,13001
716,5,201,202,21799,21799,21799
716,6,202,179,12864,12864,12864
716,7,179,180,1062,1062,1062
716,8,180,168,15257,15257,15257
716,9,168,169,10507,10507,10507
717,1,27,211,53007,53007,53007
717,2,211,210,3345,3345,3345
717,3,210,151,75436,75436,75436
717,4,151,201,13001,13001,13001
717,5,201,199,7367,7367,7367
717,6,199,194,135,135,135
717,7,194,193,2731,2731,2731
717,8,193,192,4157,4157,4157
717,9,192,187,10053,10053,10053
717,10,187,182,2034,2034,2034
717,11,182,198,4315,4315,4315
717,12,198,181,5013,5013,5013
717,13,181,172,19792,19792,19792
717,14,172,174,6041,6041,6041
717,15,174,162,26069,26069,26069
717,16,162,163,5196,5196,5196
717,17,163,113,41907,41907,41907
717,18,113,175,15537,15537,15537
717,19,175,176,1657,1657,1657
718,1,27,211,53007,53007,53007
718,2,211,210,3345,3345,3345
718,3,210,151,75436,75436,75436
718,4,151,201,13001,13001,13001
718,5,201,199,7367,7367,7367
718,6,199,194,135,135,135
718,7,194,193,2731,2731,2731
718,8,193,192,4157,4157,4157
718,9,192,184,6595,6595,6595
718,10,184,183,3363,3363,3363
719,1,27,211,53007,53007,53007
719,2,211,210,3345,3345,3345
719,3,210,151,75436,75436,75436
719,4,151,201,13001,13001,13001
719,5,201,200,1560,1560,1560
719,6,200,146,9540,9540,9540
719,7,146,197,3302,3302,3302
720,1,27,77,2891,2891,2891
720,2,77,219,46779,46779,46779
720,3,219,217,1405,1405,1405
720,4,217,153,28935,28935,28935
720,5,153,149,54334,54334,54334
720,6,149,203,33517,33517,33517
721,1,27,26,1897,1897,1897
721,2,26,25,48597,48597,48597
721,3,25,52,50057,50057,50057
721,4,52,53,2682,2682,2682
721,5,53,62,3154,3154,3154
721,6,62,215,62695,62695,62695
721,7,215,216,5791,5791,5791
721,8,216,214,72,72,72
721,9,214,213,11964,11964,11964
721,10,213,80,6519,6519,6519
721,11,80,208,20891,20891,20891
721,12,208,209,7671,7671,7671
722,1,27,77,2891,2891,2891
722,2,77,219,46779,46779,46779
722,3,219,217,1405,1405,1405
723,1,27,77,2891,2891,2891
723,2,77,222,15268,15268,15268
723,3,222,220,534,534,534
723,4,220,224,28770,28770,28770
723,5,224,223,8438,8438,8438
724,1,27,77,2891,2891,2891
724,2,77,222,15268,15268,15268
724,3,222,220,534,534,534
724,4,220,229,27494,27494,27494
724,5,229,230,31772,31772,31772
724,6,230,231,6759,6759,6759
724,7,231,232,2848,2848,2848
725,1,27,77,2891,2891,2891
725,2,77,222,15268,15268,15268
725,3,222,221,2113,2113,2113
725,4,221,228,20155,20155,20155
725,5,228,238,39261,39261,39261
726,1,27,26,1897,1897,1897
726,2,26,25,48597,48597,48597
726,3,25,66,31982,31982,31982
726,4,66,234,22484,22484,22484
726,5,234,233,106,106,106
726,6,233,51,34546,34546,34546
726,7,51,240,4334,4334,4334
727,1,27,77,2891,2891,2891
727,2,77,222,15268,15268,15268
727,3,222,220,534,534,534
727,4,220,229,27494,27494,27494
727,5,229,230,31772,31772,31772
727,6,230,235,8281,8281,8281
727,7,235,236,4414,4414,4414
727,8,236,241,11675,11675,11675
728,1,27,77,2891,2891,2891
728,2,77,222,15268,15268,15268
728,3,222,220,534,534,534
728,4,220,229,27494,27494,27494
728,5,229,230,31772,31772,31772
728,6,230,235,8281,8281,8281
728,7,235,236,4414,4414,4414
728,8,236,241,11675,11675,11675
728,9,241,242,24107,24107,24107
729,1,27,77,2891,2891,2891
729,2,77,222,15268,15268,15268
729,3,222,220,534,534,534
729,4,220,229,27494,27494,27494
729,5,229,230,31772,31772,31772
729,6,230,235,8281,8281,8281
729,7,235,236,4414,4414,4414
729,8,236,241,11675,11675,11675
729,9,241,242,24107,24107,24107
729,10,242,245,18680,18680,18680
729,11,245,248,8482,8482,8482
730,1,27,26,1897,1897,1897
730,2,26,25,48597,48597,48597
730,3,25,66,31982,31982,31982
730,4,66,234,22484,22484,22484
730,5,234,233,106,106,106
730,6,233,51,34546,34546,34546
730,7,51,240,4334,4334,4334
730,8,240,239,5509,5509,5509
730,9,239,250,56480,56480,56480
731,1,27,77,2891,2891,2891
731,2,77,222,15268,15268,15268
731,3,222,220,534,534,534
731,4,220,229,27494,27494,27494
731,5,229,230,31772,31772,31772
731,6,230,235,8281,8281,8281
731,7,235,236,4414,4414,4414
731,8,236,241,11675,11675,11675
731,9,241,242,24107,24107,24107
731,10,242,245,18680,18680,18680
731,11,245,248,8482,8482,8482
731,12,248,251,5304,5304,5304
731,13,251,256,6094,6094,6094
732,1,27,77,2891,2891,2891
732,2,77,222,15268,15268,15268
732,3,222,220,534,534,534
732,4,220,229,27494,27494,27494
732,5,229,230,31772,31772,31772
732,6,230,235,8281,8281,8281
732,7,235,236,4414,4414,4414
732,8,236,241,11675,11675,11675
732,9,241,242,24107,24107,24107
732,10,242,245,18680,18680,18680
732,11,245,248,8482,8482,8482
732,12,248,251,5304,5304,5304
732,13,251,256,6094,6094,6094
732,14,256,258,6054,6054,6054
732,15,258,257,8011,8011,8011
733,1,27,77,2891,2891,2891
733,2,77,222,15268,15268,15268
733,3,222,220,534,534,534
733,4,220,229,27494,27494,27494
733,5,229,230,31772,31772,31772
733,6,230,235,8281,8281,8281
733,7,235,244,13932,13932,13932
733,8,244,243,25189,25189,25189
733,9,243,246,16453,16453,16453
733,10,246,247,8516,8516,8516
733,11,247,252,5553,5553,5553
733,12,252,255,6411,6411,6411
733,13,255,259,5051,5051,5051
733,14,259,264,8950,8950,8950
733,15,264,263,4668,4668,4668
733,16,263,267,13034,13034,13034
733,17,267,266,7853,7853,7853
734,1,27,77,2891,2891,2891
734,2,77,222,15268,15268,15268
734,3,222,220,534,534,534
734,4,220,229,27494,27494,27494
734,5,229,230,31772,31772,31772
734,6,230,235,8281,8281,8281
734,7,235,244,13932,13932,13932
734,8,244,243,25189,25189,25189
734,9,243,246,16453,16453,16453
734,10,246,247,8516,8516,8516
734,11,247,252,5553,5553,5553
734,12,252,255,6411,6411,6411
734,13,255,259,5051,5051,5051
734,14,259,264,8950,8950,8950
734,15,264,263,4668,4668,4668
734,16,263,265,5353,5353,5353
734,17,265,271,475,475,475
734,18,271,270,13141,13141,13141
735,1,27,77,2891,2891,2891
735,2,77,222,15268,15268,15268
735,3,222,220,534,534,534
735,4,220,229,27494,27494,27494
735,5,229,230,31772,31772,31772
735,6,230,235,8281,8281,8281
735,7,235,244,13932,13932,13932
735,8,244,243,25189,25189,25189
735,9,243,246,16453,16453,16453
735,10,246,247,8516,8516,8516
735,11,247,252,5553,5553,5553
735,12,252,255,6411,6411,6411
735,13,255,259,5051,5051,5051
735,14,259,264,8950,8950,8950
735,15,264,263,4668,4668,4668
735,16,263,267,13034,13034,13034
735,17,267,268,6530,6530,6530
735,18,268,274,15524,15524,15524
735,19,274,273,20568,20568,20568
736,1,27,211,53007,53007,53007
736,2,211,210,3345,3345,3345
736,3,210,151,75436,75436,75436
736,4,151,201,13001,13001,13001
736,5,201,199,7367,7367,7367
736,6,199,194,135,135,135
736,7,194,193,2731,2731,2731
736,8,193,192,4157,4157,4157
736,9,192,187,10053,10053,10053
736,10,187,182,2034,2034,2034
736,11,182,198,4315,4315,4315
736,12,198,181,5013,5013,5013
736,13,181,172,19792,19792,19792
736,14,172,174,6041,6041,6041
736,15,174,162,26069,26069,26069
736,16,162,163,5196,5196,5196
736,17,163,116,1610,1610,1610
736,18,116,160,38887,38887,38887
736,19,160,154,48527,48527,48527
736,20,154,155,7768,7768,7768
736,21,155,142,18718,18718,18718
736,22,142,84,24630,24630,24630
736,23,84,85,13617,13617,13617
736,24,85,45,5780,5780,5780
736,25,45,41,13550,13550,13550
736,26,41,71,21602,21602,21602
736,27,71,298,50351,50351,50351
736,28,298,70,16558,16558,16558
736,29,70,1,26012,26012,26012
736,30,1,293,26538,26538,26538
736,31,293,290,26792,26792,26792
736,32,290,6,25999,25999,25999
736,33,6,286,2710,2710,2710
736,34,286,285,56008,56008,56008
736,35,285,283,44562,44562,44562
736,36,283,297,44457,44457,44457
736,37,297,68,44918,44918,44918
736,38,68,276,40430,40430,40430
737,1,27,211,53007,53007,53007
737,2,211,210,3345,3345,3345
737,3,210,151,75436,75436,75436
737,4,151,201,13001,13001,13001
737,5,201,199,7367,7367,7367
737,6,199,194,135,135,135
737,7,194,193,2731,2731,2731
737,8,193,192,4157,4157,4157
737,9,192,187,10053,10053,10053
737,10,187,182,2034,2034,2034
737,11,182,198,4315,4315,4315
737,12,198,181,5013,5013,5013
737,13,181,172,19792,19792,19792
737,14,172,174,6041,6041,6041
737,15,174,162,26069,26069,26069
737,16,162,163,5196,5196,5196
737,17,163,116,1610,1610,1610
737,18,116,160,38887,38887,38887
737,19,160,154,48527,48527,48527
737,20,154,155,7768,7768,7768
737,21,155,142,18718,18718,18718
737,22,142,84,24630,24630,24630
737,23,84,85,13617,13617,13617
737,24,85,45,5780,5780,5780
737,25,45,41,13550,13550,13550
737,26,41,71,21602,21602,21602
737,27,71,298,50351,50351,50351
737,28,298,70,16558,16558,16558
737,29,70,1,26012,26012,26012
737,30,1,293,26538,26538,26538
737,31,293,290,26792,26792,26792
737,32,290,6,25999,25999,25999
737,33,6,286,2710,2710,2710
737,34,286,287,33846,33846,33846
737,35,287,282,572,572,572
737,36,282,284,21012,21012,21012
737,37,284,281,317,317,317
737,38,281,280,49157,49157,49157
737,39,280,277,30123,30123,30123
738,1,27,211,53007,53007,53007
738,2,211,210,3345,3345,3345
738,3,210,151,75436,75436,75436
738,4,151,201,13001,13001,13001
738,5,201,199,7367,7367,7367
738,6,199,194,135,135,135
738,7,194,193,2731,2731,2731
738,8,193,192,4157,4157,4157
738,9,192,187,10053,10053,10053
738,10,187,182,2034,2034,2034
738,11,182,198,4315,4315,4315
738,12,198,181,5013,5013,5013
738,13,181,172,19792,19792,19792
738,14,172,174,6041,6041,6041
738,15,174,162,26069,26069,26069
738,16,162,163,5196,5196,5196
738,17,163,116,1610,1610,1610
738,18,116,160,38887,38887,38887
738,19,160,154,48527,48527,48527
738,20,154,155,7768,7768,7768
738,21,155,142,18718,18718,18718
738,22,142,84,24630,24630,24630
738,23,84,85,13617,13617,13617
738,24,85,45,5780,5780,5780
738,25,45,41,13550,13550,13550
738,26,41,71,21602,21602,21602
738,27,71,298,50351,50351,50351
738,28,298,70,16558,16558,16558
738,29,70,1,26012,26012,26012
738,30,1,293,26538,26538,26538
738,31,293,290,26792,26792,26792
738,32,290,6,25999,25999,25999
738,33,6,286,2710,2710,2710
738,34,286,287,33846,33846,33846
738,35,287,282,572,572,572
739,1,27,211,53007,53007,53007
739,2,211,210,3345,3345,3345
739,3,210,151,75436,75436,75436
739,4,151,201,13001,13001,13001
739,5,201,199,7367,7367,7367
739,6,199,194,135,135,135
739,7,194,193,2731,2731,2731
739,8,193,192,4157,4157,4157
739,9,192,187,10053,10053,10053
739,10,187,182,2034,2034,2034
739,11,182,198,4315,4315,4315
739,12,198,181,5013,5013,5013
739,13,181,172,19792,19792,19792
739,14,172,174,6041,6041,6041
739,15,174,162,26069,26069,26069
739,16,162,163,5196,5196,5196
739,17,163,116,1610,1610,1610
739,18,116,160,38887,38887,38887
739,19,160,154,48527,48527,48527
739,20,154,155,7768,7768,7768
739,21,155,142,18718,18718,18718
739,22,142,84,24630,24630,24630
739,23,84,85,13617,13617,13617
739,24,85,45,5780,5780,5780
739,25,45,41,13550,13550,13550
739,26,41,71,21602,21602,21602
739,27,71,298,50351,50351,50351
739,28,298,70,16558,16558,16558
739,29,70,1,26012,26012,26012
739,30,1,293,26538,26538,26538
739,31,293,290,26792,26792,26792
739,32,290,6,25999,25999,25999
739,33,6,286,2710,2710,2710
739,34,286,285,56008,56008,56008
740,1,27,211,53007,53007,53007
740,2,211,210,3345,3345,3345
740,3,210,151,75436,75436,75436
740,4,151,201,13001,13001,13001
740,5,201,199,7367,7367,7367
740,6,199,194,135,135,135
740,7,194,193,2731,2731,2731
740,8,193,192,4157,4157,4157
740,9,192,187,10053,10053,10053
740,10,187,182,2034,2034,2034
740,11,182,198,4315,4315,4315
740,12,198,181,5013,5013,5013
740,13,181,172,19792,19792,19792
740,14,172,174,6041,6041,6041
740,15,174,162,26069,26069,26069
740,16,162,163,5196,5196,5196
740,17,163,116,1610,1610,1610
740,18,116,160,38887,38887,38887
740,19,160,154,48527,48527,48527
740,20,154,155,7768,7768,7768
740,21,155,142,18718,18718,18718
740,22,142,84,24630,24630,24630
740,23,84,85,13617,13617,13617
740,24,85,45,5780,5780,5780
740,25,45,41,13550,13550,13550
740,26,41,71,21602,21602,21602
740,27,71,298,50351,50351,50351
740,28,298,70,16558,16558,16558
740,29,70,1,26012,26012,26012
740,30,1,293,26538,26538,26538
740,31,293,292,12626,12626,12626
741,1,27,211,53007,53007,53007
741,2,211,210,3345,3345,3345
741,3,210,151,75436,75436,75436
741,4,151,201,13001,13001,13001
741,5,201,199,7367,7367,7367
741,6,199,194,135,135,135
741,7,194,193,2731,2731,2731
741,8,193,192,4157,4157,4157
741,9,192,187,10053,10053,10053
741,10,187,182,2034,2034,2034
741,11,182,198,4315,4315,4315
741,12,198,181,5013,5013,5013
741,13,181,172,19792,19792,19792
741,14,172,174,6041,6041,6041
741,15,174,162,26069,26069,26069
741,16,162,163,5196,5196,5196
741,17,163,116,1610,1610,1610
741,18,116,160,38887,38887,38887
